index,instance,width_bound,heuristic,random_seed,start_heur_widthmode,slim_applied,slim_autobudget_offset,slim_sat_timeout,slim_bag_traversal,tw,msss,score,log_likelihood,reasoning_time
3105,pigs-5000,500000,kmax,1,cw,True,3.0,2.0,max-rand,10,177147,-1746040.707,-344.92434927529933,0.4862188220024109
3106,pigs-5000,500000,kmax,1,cw,True,3.0,5.0,max-rand,10,177147,-1747392.038,-345.0806913480805,0.6516885828971862
3107,pigs-5000,500000,kmax,1,cw,True,3.0,2.0,max,10,177147,-1793674.362,-354.4584326126886,0.18922171354293824
3108,pigs-5000,500000,kmax,1,cw,True,3.0,10.0,max-rand,10,177147,-1752974.47,-346.2187225222538,0.7518884348869324
3109,pathfinder-5000,500,kmax,1,cw,True,7.0,5.0,max-rand,3,378,-156075.249,-28.05006517120768,0.05626791715621948
3110,pathfinder-5000,500,kmax,1,cw,True,7.0,5.0,max,3,378,-156075.249,-28.05006517120768,0.05886987924575806
3111,pathfinder-5000,500,kmax,1,cw,True,7.0,2.0,max,3,378,-156075.249,-28.05006517120768,0.061739535331726075
3112,pathfinder-5000,500,kmax,1,cw,True,7.0,2.0,max-rand,3,378,-156075.249,-28.05006517120768,0.03939754962921142
3113,pathfinder-5000,500,kmax,1,cw,True,7.0,10.0,max,3,378,-156075.249,-28.05006517120768,0.03931206226348877
3114,pathfinder-5000,500,kmax,1,cw,True,3.0,5.0,max-rand,4,400,-154672.056,-28.099348628537577,0.06328847885131836
3115,pathfinder-5000,500,kmax,1,cw,True,3.0,5.0,max,4,400,-154531.903,-28.100603653689426,0.06520213603973389
3116,pathfinder-5000,500,kmax,1,cw,True,7.0,10.0,max-rand,3,378,-156075.249,-28.05006517120768,0.057057361602783206
3117,pathfinder-5000,500,kmax,1,cw,True,3.0,2.0,max-rand,4,400,-154107.002,-28.03811577401783,0.05119024038314819
3118,pathfinder-5000,500,kmax,1,cw,True,3.0,2.0,max,4,378,-154105.387,-28.12792848798644,0.03541727066040039
3119,pathfinder-5000,500,kmax,1,cw,True,3.0,10.0,max,4,378,-154297.626,-28.186448455243767,0.06734421968460083
3120,pathfinder-5000,5000,kmax,1,cw,True,7.0,5.0,max,4,3024,-153982.775,-27.55621821848076,0.09086759805679322
3121,pathfinder-5000,500,kmax,1,cw,True,3.0,10.0,max-rand,4,405,-154947.952,-28.317118115555157,0.03799073696136475
3122,pathfinder-5000,5000,kmax,1,cw,True,7.0,5.0,max-rand,4,3024,-153814.125,-27.659768223968836,0.09405917644500732
3123,pathfinder-5000,5000,kmax,1,cw,True,7.0,2.0,max-rand,4,3024,-153814.125,-27.659768223968836,0.1002969479560852
3124,pathfinder-5000,5000,kmax,1,cw,True,7.0,2.0,max,4,3024,-153828.397,-27.67059712363397,0.0817132306098938
3125,pathfinder-5000,5000,kmax,1,cw,True,7.0,10.0,max,4,3024,-153982.775,-27.55621821848076,0.0889157247543335
3126,pathfinder-5000,5000,kmax,1,cw,True,3.0,5.0,max,4,3024,-153982.775,-27.55621821848076,0.09984915494918824
3127,pathfinder-5000,5000,kmax,1,cw,True,7.0,10.0,max-rand,4,3024,-153814.125,-27.659768223968836,0.08885655879974365
3128,pathfinder-5000,5000,kmax,1,cw,True,3.0,2.0,max-rand,4,3024,-153814.125,-27.659768223968836,0.0975322413444519
3129,pathfinder-5000,5000,kmax,1,cw,True,3.0,5.0,max-rand,4,3024,-153814.125,-27.659768223968836,0.09505929708480836
3130,pathfinder-5000,5000,kmax,1,cw,True,3.0,2.0,max,4,3024,-153828.397,-27.67059712363397,0.10090334415435792
3131,pathfinder-5000,5000,kmax,1,cw,True,3.0,10.0,max,4,3024,-153982.775,-27.55621821848076,0.09740941286087036
3132,pathfinder-5000,50000,kmax,1,cw,True,7.0,5.0,max-rand,6,40320,-152914.58,-27.61474966117217,0.14796879768371582
3133,pathfinder-5000,50000,kmax,1,cw,True,7.0,5.0,max,6,40320,-152914.58,-27.61474966117217,0.14405614376068115
3134,pathfinder-5000,5000,kmax,1,cw,True,3.0,10.0,max-rand,4,3024,-153814.125,-27.659768223968836,0.09139827728271484
3135,pathfinder-5000,50000,kmax,1,cw,True,7.0,2.0,max-rand,6,40320,-152914.58,-27.61474966117217,0.1452085018157959
3136,pathfinder-5000,50000,kmax,1,cw,True,7.0,2.0,max,6,40320,-152914.58,-27.61474966117217,0.154426212310791
3137,pathfinder-5000,50000,kmax,1,cw,True,3.0,5.0,max,6,16128,-152756.687,-27.509670808234333,0.10046936511993408
3138,pathfinder-5000,50000,kmax,1,cw,True,7.0,10.0,max,6,40320,-152914.58,-27.61474966117217,0.1595100450515747
3139,pathfinder-5000,50000,kmax,1,cw,True,7.0,10.0,max-rand,6,40320,-152914.58,-27.61474966117217,0.16436393260955812
3140,pathfinder-5000,50000,kmax,1,cw,True,3.0,2.0,max-rand,6,40320,-152877.378,-27.600165375923535,0.11675549268722536
3141,pathfinder-5000,50000,kmax,1,cw,True,3.0,5.0,max-rand,6,16128,-152788.872,-27.425809960213392,0.09798612594604492
3142,pathfinder-5000,50000,kmax,1,cw,True,3.0,2.0,max,6,40320,-152885.944,-27.587246750195412,0.15311259746551514
3143,pathfinder-5000,500000,kmax,1,cw,True,7.0,5.0,max,8,362880,-152487.08,-26.969321449511945,0.09345743179321288
3144,pathfinder-5000,500000,kmax,1,cw,True,7.0,5.0,max-rand,8,362880,-152487.08,-26.969321449511945,0.10222041130065918
3145,pathfinder-5000,50000,kmax,1,cw,True,3.0,10.0,max-rand,6,18144,-152171.38,-27.39885648497968,0.12178302526474
3146,pathfinder-5000,50000,kmax,1,cw,True,3.0,10.0,max,6,16128,-152756.687,-27.509670808234333,0.10663326263427736
3147,pathfinder-5000,500000,kmax,1,cw,True,7.0,10.0,max,8,362880,-152487.08,-26.969321449511945,0.08036494731903077
3148,pathfinder-5000,500000,kmax,1,cw,True,7.0,2.0,max,8,362880,-152487.08,-26.969321449511945,0.08870599269866944
3149,pathfinder-5000,500000,kmax,1,cw,True,7.0,2.0,max-rand,8,362880,-152487.08,-26.969321449511945,0.10052333116531371
3150,pathfinder-5000,500000,kmax,1,cw,True,3.0,5.0,max-rand,8,362880,-152487.08,-26.969321449511945,0.07916434764862061
3151,pathfinder-5000,500000,kmax,1,cw,True,3.0,5.0,max,8,362880,-152487.08,-26.969321449511945,0.08286966800689698
3152,pathfinder-5000,500000,kmax,1,cw,True,7.0,10.0,max-rand,8,362880,-152487.08,-26.969321449511945,0.052686753273010256
3153,pathfinder-5000,500000,kmax,1,cw,True,3.0,2.0,max,8,362880,-152487.08,-26.969321449511945,0.0947598671913147
3154,pathfinder-5000,500000,kmax,1,cw,True,3.0,2.0,max-rand,8,362880,-152487.08,-26.969321449511945,0.0909618067741394
3155,pathfinder-5000,500000,kmax,1,cw,True,3.0,10.0,max,8,362880,-152487.08,-26.969321449511945,0.0954939079284668
3156,pathfinder-5000,500000,kmax,1,cw,True,3.0,10.0,max-rand,8,362880,-152487.08,-26.969321449511945,0.0997068762779236
3157,munin-5000,50,kmax,1,cw,True,7.0,5.0,max-rand,3,50,-1111525.999,-210.38513965615343,0.696792106628418
3158,munin-5000,50,kmax,1,cw,True,7.0,2.0,max,2,50,-1112841.947,-210.6422568201364,1.0153720259666443
3159,munin-5000,50,kmax,1,cw,True,7.0,2.0,max-rand,2,50,-1113606.2,-210.79033434307271,0.6152359962463378
3160,munin-5000,50,kmax,1,cw,True,7.0,10.0,max-rand,3,50,-1110978.989,-210.2903186586532,0.9570877718925476
3161,munin-5000,50,kmax,1,cw,True,3.0,5.0,max,2,50,-1112206.561,-210.53752960588665,0.9043496704101562
3162,munin-5000,50,kmax,1,cw,True,3.0,2.0,max-rand,2,50,-1105336.413,-209.2613227021815,0.8158184051513672
3163,munin-5000,50,kmax,1,cw,True,3.0,5.0,max-rand,3,50,-1109036.747,-209.93991273451329,0.8235616731643677
3164,munin-5000,50,kmax,1,cw,True,3.0,10.0,max-rand,2,50,-1107084.735,-209.62619305357555,0.9135785436630248
3165,munin-5000,500,kmax,1,cw,True,7.0,5.0,max,4,360,-1040855.937,-190.5172111429992,0.9766332054138184
3166,munin-5000,500,kmax,1,cw,True,7.0,2.0,max,4,360,-1040855.937,-190.5172111429992,0.6348640537261963
3167,munin-5000,500,kmax,1,cw,True,7.0,2.0,max-rand,4,360,-1040846.815,-190.51568962347028,0.949706621170044
3168,munin-5000,500,kmax,1,cw,True,7.0,10.0,max,4,360,-1040855.937,-190.5172111429992,0.9588326334953308
3169,munin-5000,500,kmax,1,cw,True,7.0,10.0,max-rand,4,360,-1040513.694,-190.45280849944743,0.972160632610321
3170,munin-5000,500,kmax,1,cw,True,3.0,5.0,max,3,400,-1040256.84,-190.4398884808664,0.9345000910758972
3171,munin-5000,500,kmax,1,cw,True,3.0,2.0,max,3,400,-1040303.985,-190.45312569823565,0.9792338609695436
3172,munin-5000,500,kmax,1,cw,True,3.0,10.0,max,3,400,-1040280.645,-190.4507731020334,0.9206028532981873
3173,munin-5000,500,kmax,1,cw,True,3.0,10.0,max-rand,3,225,-1039861.069,-190.3490503366735,0.8683507394790649
3174,munin-5000,5000,kmax,1,cw,True,7.0,2.0,max,4,2250,-1041879.09,-190.7473996959551,0.8634670639038086
3175,munin-5000,5000,kmax,1,cw,True,7.0,10.0,max,5,2250,-1041864.384,-190.75864217678745,0.9415428113937376
3176,munin-5000,5000,kmax,1,cw,True,7.0,10.0,max-rand,4,2250,-1041136.984,-190.5729391047842,0.94093510389328
3177,munin-5000,5000,kmax,1,cw,True,3.0,5.0,max-rand,4,2250,-1041633.784,-190.68430160150655,0.954799292087555
3178,munin-5000,5000,kmax,1,cw,True,3.0,5.0,max,5,2250,-1041864.384,-190.75864217678745,0.9055514359474182
3179,munin-5000,5000,kmax,1,cw,True,3.0,2.0,max-rand,4,2250,-1041879.045,-190.7473907549159,0.9380650687217712
3180,munin-5000,5000,kmax,1,cw,True,3.0,10.0,max-rand,4,2250,-1041396.708,-190.6457587730792,0.9734235715866087
3181,munin-5000,50000,kmax,1,cw,True,7.0,5.0,max,6,16000,-1041091.639,-190.51951534338647,0.9662039494514464
3182,munin-5000,50000,kmax,1,cw,True,7.0,2.0,max-rand,6,16000,-1041091.639,-190.51951534338647,0.9231992197036744
3183,munin-5000,50000,kmax,1,cw,True,3.0,5.0,max-rand,6,16000,-1040344.767,-190.37708001975784,0.962822241783142
3184,munin-5000,50000,kmax,1,cw,True,3.0,2.0,max,6,16000,-1041091.131,-190.51904381574815,0.9621015286445618
3185,munin-5000,500000,kmax,1,cw,True,7.0,5.0,max-rand,11,491520,-1042086.101,-190.67014437466213,0.9268773531913758
3186,munin-5000,500000,kmax,1,cw,True,7.0,2.0,max-rand,11,491520,-1042086.101,-190.67014437466213,0.9730115795135498
3187,munin-5000,500000,kmax,1,cw,True,3.0,10.0,max-rand,11,491520,-1042086.101,-190.67014437466213,0.9498437523841858
3188,munin1-5000,50,kmax,1,cw,True,7.0,5.0,max,2,50,-270308.991,-51.65827421797065,0.06663394451141358
3189,munin1-5000,50,kmax,1,cw,True,7.0,5.0,max-rand,2,50,-270997.124,-51.780660199988674,0.07879177331924439
3190,munin1-5000,50,kmax,1,cw,True,7.0,10.0,max,2,50,-270713.277,-51.73229747682687,0.07998131036758423
3191,munin1-5000,50,kmax,1,cw,True,7.0,2.0,max-rand,2,50,-270997.124,-51.780660199988674,0.0715247631072998
3192,munin1-5000,50,kmax,1,cw,True,7.0,2.0,max,2,50,-270307.312,-51.658234241727854,0.06009546756744385
3193,munin1-5000,50,kmax,1,cw,True,3.0,5.0,max,2,50,-270963.021,-51.7817848650251,0.07948745250701904
3194,munin1-5000,50,kmax,1,cw,True,3.0,2.0,max,2,50,-270999.203,-51.78194541400598,0.07472149133682252
3195,munin1-5000,50,kmax,1,cw,True,3.0,5.0,max-rand,2,50,-269141.604,-51.436872133928304,0.07108266592025757
3196,munin1-5000,50,kmax,1,cw,True,7.0,10.0,max-rand,2,50,-270981.149,-51.780922298024365,0.06664828538894653
3197,munin1-5000,50,kmax,1,cw,True,3.0,10.0,max,2,50,-270963.021,-51.7817848650251,0.05994786739349365
3198,munin1-5000,50,kmax,1,cw,True,3.0,2.0,max-rand,3,50,-270081.829,-51.62884229188196,0.07098113775253295
3199,munin1-5000,50,kmax,1,cw,True,3.0,10.0,max-rand,2,50,-269135.198,-51.45076950381174,0.07988103151321412
3200,munin1-5000,500,kmax,1,cw,True,7.0,2.0,max,3,500,-241470.347,-43.88643148264811,0.09440861701965332
3201,munin1-5000,500,kmax,1,cw,True,7.0,5.0,max-rand,3,500,-241470.347,-43.88643148264811,0.09121742725372314
3202,munin1-5000,500,kmax,1,cw,True,7.0,5.0,max,3,500,-241470.347,-43.88643148264811,0.09353593111038208
3203,munin1-5000,500,kmax,1,cw,True,7.0,10.0,max-rand,3,500,-241470.347,-43.88643148264811,0.0974111795425415
3204,munin1-5000,500,kmax,1,cw,True,7.0,2.0,max-rand,3,500,-241470.347,-43.88643148264811,0.0852988600730896
3205,munin1-5000,500,kmax,1,cw,True,7.0,10.0,max,3,500,-241470.347,-43.88643148264811,0.0976386880874634
3206,munin1-5000,500,kmax,1,cw,True,3.0,5.0,max-rand,3,500,-241419.687,-43.875187905324985,0.09170000553131104
3207,munin1-5000,500,kmax,1,cw,True,3.0,2.0,max,3,500,-240770.811,-43.8010812089138,0.10399226427078248
3208,munin1-5000,500,kmax,1,cw,True,3.0,5.0,max,3,500,-240995.221,-43.856651050143526,0.0951458215713501
3209,munin1-5000,500,kmax,1,cw,True,3.0,10.0,max-rand,3,500,-241419.687,-43.875187905324985,0.08063778162002563
3210,munin1-5000,500,kmax,1,cw,True,3.0,2.0,max-rand,3,500,-241444.893,-43.880563321760064,0.08920873641967773
3211,munin1-5000,500,kmax,1,cw,True,3.0,10.0,max,3,500,-240995.221,-43.856651050143526,0.08720106601715089
3212,munin1-5000,5000,kmax,1,cw,True,7.0,5.0,max,6,3840,-240104.643,-43.72594915637573,0.10263674736022949
3213,munin1-5000,5000,kmax,1,cw,True,7.0,2.0,max,6,3840,-240104.643,-43.72594915637573,0.09368849277496338
3214,munin1-5000,5000,kmax,1,cw,True,7.0,5.0,max-rand,6,3840,-240061.871,-43.768845217599335,0.09323935508728028
3215,munin1-5000,5000,kmax,1,cw,True,7.0,10.0,max,6,3600,-240210.454,-43.67795704389156,0.08298318862915038
3216,munin1-5000,5000,kmax,1,cw,True,7.0,2.0,max-rand,6,3840,-240061.871,-43.768845217599335,0.08056867837905884
3217,munin1-5000,5000,kmax,1,cw,True,7.0,10.0,max-rand,6,3840,-240061.871,-43.768845217599335,0.1110172176361084
3218,munin1-5000,5000,kmax,1,cw,True,3.0,5.0,max,6,3840,-240104.643,-43.72594915637573,0.10269409656524658
3219,munin1-5000,5000,kmax,1,cw,True,3.0,2.0,max,6,3840,-240125.09,-43.73003860533673,0.09266729354858398
3220,munin1-5000,5000,kmax,1,cw,True,3.0,5.0,max-rand,6,3840,-240061.871,-43.768845217599335,0.10049087285995484
3221,munin1-5000,5000,kmax,1,cw,True,3.0,2.0,max-rand,6,3840,-240061.871,-43.768845217599335,0.08162306308746338
3222,munin1-5000,5000,kmax,1,cw,True,3.0,10.0,max,6,2880,-240119.779,-43.67067888428095,0.1041103768348694
3223,munin1-5000,50000,kmax,1,cw,True,7.0,2.0,max,7,30720,-238366.758,-42.78140652919524,0.14615513801574706
3224,munin1-5000,50000,kmax,1,cw,True,7.0,5.0,max,7,30720,-238366.758,-42.78140652919524,0.14286494970321656
3225,munin1-5000,50000,kmax,1,cw,True,7.0,5.0,max-rand,7,30720,-238366.758,-42.78140652919524,0.14874429225921632
3226,munin1-5000,5000,kmax,1,cw,True,3.0,10.0,max-rand,6,3840,-240061.871,-43.768845217599335,0.09782399654388428
3227,munin1-5000,50000,kmax,1,cw,True,3.0,5.0,max,7,30720,-238366.758,-42.78140652919524,0.13645534992218017
3228,munin1-5000,50000,kmax,1,cw,True,7.0,10.0,max-rand,7,30720,-238366.758,-42.78140652919524,0.13830045223236084
3229,munin1-5000,50000,kmax,1,cw,True,7.0,2.0,max-rand,7,30720,-238366.758,-42.78140652919524,0.14821571588516236
3230,munin1-5000,50000,kmax,1,cw,True,7.0,10.0,max,7,30720,-238366.758,-42.78140652919524,0.08345272779464721
3231,munin1-5000,50000,kmax,1,cw,True,3.0,5.0,max-rand,7,30720,-238366.758,-42.78140652919524,0.11782001256942748
3232,munin1-5000,50000,kmax,1,cw,True,3.0,2.0,max,7,30720,-238366.758,-42.78140652919524,0.14738149166107178
3233,munin1-5000,50000,kmax,1,cw,True,3.0,10.0,max-rand,7,30720,-238366.758,-42.78140652919524,0.13697376489639282
3234,munin1-5000,50000,kmax,1,cw,True,3.0,10.0,max,7,30720,-238366.758,-42.78140652919524,0.16054684638977051
3235,munin1-5000,500000,kmax,1,cw,True,7.0,5.0,max,8,400000,-239071.367,-43.141220473519546,0.3529687547683716
3236,munin1-5000,500000,kmax,1,cw,True,7.0,5.0,max-rand,8,400000,-239071.367,-43.141220473519546,0.3476278328895569
3237,munin1-5000,50000,kmax,1,cw,True,3.0,2.0,max-rand,7,30720,-238366.758,-42.78140652919524,0.16005707502365113
3238,munin1-5000,500000,kmax,1,cw,True,3.0,2.0,max,8,400000,-239071.367,-43.141220473519546,0.33634946823120115
3239,munin1-5000,500000,kmax,1,cw,True,7.0,10.0,max-rand,8,400000,-239071.367,-43.141220473519546,0.3399468803405762
3240,munin1-5000,500000,kmax,1,cw,True,3.0,5.0,max-rand,8,400000,-239071.367,-43.141220473519546,0.2987565016746521
3241,munin1-5000,500000,kmax,1,cw,True,7.0,2.0,max,8,400000,-239071.367,-43.141220473519546,0.29284685611724853
3242,munin1-5000,500000,kmax,1,cw,True,7.0,10.0,max,8,400000,-239071.367,-43.141220473519546,0.3661607503890991
3243,munin1-5000,500000,kmax,1,cw,True,3.0,5.0,max,8,400000,-239071.367,-43.141220473519546,0.3096266984939575
3244,munin1-5000,500000,kmax,1,cw,True,7.0,2.0,max-rand,8,400000,-239071.367,-43.141220473519546,0.3042789626121521
3245,munin1-5000,500000,kmax,1,cw,True,3.0,10.0,max,8,400000,-239071.367,-43.141220473519546,0.29594955682754515
3246,munin1-5000,500000,kmax,1,cw,True,3.0,10.0,max-rand,8,400000,-239071.367,-43.141220473519546,0.3249453353881836
3247,mildew-5000,500,kmax,1,cw,True,7.0,5.0,max,2,488,-268674.324,-50.87115605698287,0.0189628267288208
3248,mildew-5000,500,kmax,1,cw,True,7.0,5.0,max-rand,3,488,-268674.324,-50.87115605698287,0.02267747640609741
3249,munin1-5000,500000,kmax,1,cw,True,3.0,2.0,max-rand,8,400000,-239071.367,-43.141220473519546,0.28424678802490233
3250,mildew-5000,500,kmax,1,cw,True,3.0,5.0,max,2,488,-268675.721,-50.85062738970322,0.03923942565917968
3251,mildew-5000,500,kmax,1,cw,True,7.0,10.0,max-rand,2,488,-268674.324,-50.87115605698287,0.02816661834716797
3252,mildew-5000,500,kmax,1,cw,True,7.0,10.0,max,2,488,-268674.324,-50.87115605698287,0.02321388721466065
3253,mildew-5000,500,kmax,1,cw,True,7.0,2.0,max-rand,2,488,-268674.324,-50.87115605698287,0.02637840509414673
3254,mildew-5000,500,kmax,1,cw,True,7.0,2.0,max,2,488,-268674.324,-50.87115605698287,0.017182376384735108
3255,mildew-5000,500,kmax,1,cw,True,3.0,2.0,max-rand,2,488,-268674.324,-50.87115605698287,0.022872915267944337
3256,mildew-5000,500,kmax,1,cw,True,3.0,2.0,max,2,488,-268675.721,-50.85062738970322,0.02395912170410156
3257,mildew-5000,500,kmax,1,cw,True,3.0,5.0,max-rand,3,488,-268674.324,-50.87115605698287,0.0228204083442688
3258,mildew-5000,500,kmax,1,cw,True,3.0,10.0,max,2,488,-268675.721,-50.85062738970322,0.026802940368652346
3259,mildew-5000,500,kmax,1,cw,True,3.0,10.0,max-rand,3,488,-268674.324,-50.87115605698287,0.021682167053222658
3260,mildew-5000,5000,kmax,1,cw,True,7.0,10.0,max,3,4480,-262638.071,-48.76825478114104,0.025032980442047117
3261,mildew-5000,5000,kmax,1,cw,True,7.0,5.0,max-rand,3,4480,-262638.071,-48.76825478114104,0.030290858745574953
3262,mildew-5000,5000,kmax,1,cw,True,7.0,2.0,max-rand,3,4480,-262638.071,-48.76825478114104,0.02639866828918457
3263,mildew-5000,5000,kmax,1,cw,True,7.0,2.0,max,3,4480,-262638.071,-48.76825478114104,0.030560507774353027
3264,mildew-5000,5000,kmax,1,cw,True,7.0,5.0,max,3,4480,-262638.071,-48.76825478114104,0.024613022804260257
3265,mildew-5000,5000,kmax,1,cw,True,3.0,5.0,max-rand,3,4480,-262638.071,-48.76825478114104,0.025052480697631836
3266,mildew-5000,5000,kmax,1,cw,True,7.0,10.0,max-rand,3,4480,-262638.071,-48.76825478114104,0.026985774040222166
3267,mildew-5000,5000,kmax,1,cw,True,3.0,5.0,max,3,4480,-262638.071,-48.76825478114104,0.028863158226013184
3268,mildew-5000,5000,kmax,1,cw,True,3.0,2.0,max,3,4480,-262638.071,-48.76825478114104,0.03115806818008423
3269,mildew-5000,5000,kmax,1,cw,True,3.0,10.0,max,3,4480,-262638.071,-48.76825478114104,0.026274633407592778
3270,mildew-5000,50000,kmax,1,cw,True,7.0,5.0,max,4,16128,-262638.071,-48.76825478114104,0.023358023166656493
3271,mildew-5000,5000,kmax,1,cw,True,3.0,10.0,max-rand,3,4480,-262638.071,-48.76825478114104,0.025822043418884277
3272,mildew-5000,5000,kmax,1,cw,True,3.0,2.0,max-rand,3,4480,-262638.071,-48.76825478114104,0.028407416343688964
3273,mildew-5000,50000,kmax,1,cw,True,7.0,5.0,max-rand,4,16128,-262638.071,-48.76825478114104,0.03111288547515869
3274,mildew-5000,50000,kmax,1,cw,True,7.0,2.0,max,4,16128,-262638.071,-48.76825478114104,0.026728997230529784
3275,mildew-5000,50000,kmax,1,cw,True,7.0,10.0,max,4,16128,-262638.071,-48.76825478114104,0.025500328540802003
3276,mildew-5000,50000,kmax,1,cw,True,7.0,2.0,max-rand,4,16128,-262638.071,-48.76825478114104,0.025288615226745605
3277,mildew-5000,50000,kmax,1,cw,True,7.0,10.0,max-rand,4,16128,-262638.071,-48.76825478114104,0.027675256729125977
3278,mildew-5000,50000,kmax,1,cw,True,3.0,10.0,max,4,16128,-262638.071,-48.76825478114104,0.02186500549316406
3279,mildew-5000,50000,kmax,1,cw,True,3.0,2.0,max,4,16128,-262638.071,-48.76825478114104,0.02744405746459961
3280,mildew-5000,50000,kmax,1,cw,True,3.0,2.0,max-rand,4,16128,-262638.071,-48.76825478114104,0.026080760955810547
3281,mildew-5000,50000,kmax,1,cw,True,3.0,5.0,max-rand,4,16128,-262638.071,-48.76825478114104,0.03024535417556763
3282,mildew-5000,50000,kmax,1,cw,True,3.0,5.0,max,4,16128,-262638.071,-48.76825478114104,0.02987190246582031
3283,mildew-5000,500000,kmax,1,cw,True,7.0,5.0,max-rand,4,57792,-262638.071,-48.76825478114104,0.02324751377105713
3284,mildew-5000,500000,kmax,1,cw,True,7.0,2.0,max,4,57792,-262638.071,-48.76825478114104,0.027394344806671144
3285,mildew-5000,500000,kmax,1,cw,True,7.0,5.0,max,4,57792,-262638.071,-48.76825478114104,0.03000505208969116
3286,mildew-5000,50000,kmax,1,cw,True,3.0,10.0,max-rand,4,16128,-262638.071,-48.76825478114104,0.01982753276824951
3287,mildew-5000,500000,kmax,1,cw,True,3.0,5.0,max-rand,4,57792,-262638.071,-48.76825478114104,0.022298641204833984
3288,mildew-5000,500000,kmax,1,cw,True,3.0,5.0,max,4,57792,-262638.071,-48.76825478114104,0.026154849529266357
3289,mildew-5000,500000,kmax,1,cw,True,7.0,10.0,max,4,57792,-262638.071,-48.76825478114104,0.026018598079681397
3290,mildew-5000,500000,kmax,1,cw,True,7.0,2.0,max-rand,4,57792,-262638.071,-48.76825478114104,0.029957215785980224
3291,mildew-5000,500000,kmax,1,cw,True,7.0,10.0,max-rand,4,57792,-262638.071,-48.76825478114104,0.02890430688858032
3292,water-5000,50,kmax,3,tw,True,7.0,5.0,max,2,48,-65865.813,-12.946550737922172,0.013681187629699706
3293,mildew-5000,500000,kmax,1,cw,True,3.0,10.0,max-rand,4,57792,-262638.071,-48.76825478114104,0.02552015781402588
3294,mildew-5000,500000,kmax,1,cw,True,3.0,10.0,max,4,57792,-262638.071,-48.76825478114104,0.02401024580001831
3295,mildew-5000,500000,kmax,1,cw,True,3.0,2.0,max,4,57792,-262638.071,-48.76825478114104,0.027216453552246098
